frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
525,6,176,178,,0.000,object,0.873,,0.000,Bead,1.000
525,3,278,537,,0.000,object,0.870,,0.000,Organic,0.984
525,7,268,716,,0.000,object,0.848,,0.000,Bead,1.000
526,3,243,514,,0.000,object,0.873,,0.000,Bead,0.528
526,7,266,714,,0.000,object,0.834,,0.000,Bead,1.000
526,6,204,176,,0.000,object,0.801,,0.000,Bead,1.000
527,7,252,710,,0.000,object,0.858,,0.000,Bead,1.000
527,3,224,508,,0.000,object,0.783,,0.000,Bead,0.998
527,6,237,183,,0.000,object,0.748,,0.000,Bead,1.000
528,7,235,707,,0.000,object,0.847,,0.000,Bead,0.985
528,6,246,187,,0.000,object,0.793,,0.000,Bead,1.000
528,3,176,502,,0.000,object,0.751,,0.000,Bead,1.000
529,7,215,699,,0.000,object,0.837,,0.000,Bead,0.707
529,6,254,183,,0.000,object,0.831,,0.000,Bead,1.000
529,3,129,490,,0.000,object,0.721,,0.000,Bead,0.998
530,3,126,471,,0.000,object,0.832,,0.000,Bead,1.000
530,7,157,670,,0.000,object,0.815,,0.000,Bead,0.984
530,6,262,180,,0.000,object,0.807,,0.000,Bead,0.997
531,7,159,647,,0.000,object,0.855,,0.000,Bead,0.999
531,6,273,178,,0.000,object,0.789,,0.000,Bead,0.999
531,3,128,458,,0.000,object,0.761,,0.000,Bead,0.974
532,6,290,177,,0.000,object,0.867,,0.000,Bead,0.997
532,7,166,629,,0.000,object,0.865,,0.000,Bead,1.000
532,3,156,432,,0.000,object,0.823,,0.000,Bead,0.979
533,7,172,627,,0.000,object,0.840,,0.000,Bead,1.000
533,6,303,169,,0.000,object,0.799,,0.000,Bead,0.999
534,7,178,621,,0.000,object,0.747,,0.000,Bead,1.000
535,7,180,621,,0.000,object,0.758,,0.000,Bead,1.000
537,8,289,412,,0.000,object,0.771,,0.000,Frag,0.600
538,8,300,407,,0.000,object,0.886,,0.000,Frag,0.822
539,8,309,404,,0.000,object,0.836,,0.000,Frag,0.993
540,8,310,394,,0.000,object,0.889,,0.000,Frag,0.623
541,8,315,391,,0.000,object,0.784,,0.000,Frag,0.974
542,8,322,379,,0.000,object,0.781,,0.000,Frag,0.993
543,7,223,593,,0.000,object,0.709,,0.000,Bead,0.999
545,7,258,592,,0.000,object,0.807,,0.000,Bead,1.000
545,8,324,350,,0.000,object,0.707,,0.000,Frag,0.808
546,7,272,586,,0.000,object,0.866,,0.000,Bead,1.000
546,8,324,336,,0.000,object,0.787,,0.000,Frag,0.815
547,8,320,321,,0.000,object,0.877,,0.000,Frag,0.888
