frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
1042,20,135,558,,0.000,object,0.805,,0.000,Bead,0.998
1043,20,153,552,,0.000,object,0.813,,0.000,Bead,0.886
1044,20,178,549,,0.000,object,0.839,,0.000,Frag,1.000
1045,20,207,544,,0.000,object,0.843,,0.000,Frag,1.000
1047,20,257,518,,0.000,object,0.857,,0.000,Frag,1.000
1048,20,271,506,,0.000,object,0.899,,0.000,Frag,1.000
1049,20,264,494,,0.000,object,0.848,,0.000,Frag,0.996
1051,20,223,457,,0.000,object,0.822,,0.000,Frag,0.999
1052,20,201,454,,0.000,object,0.817,,0.000,Frag,1.000
1053,20,172,451,,0.000,object,0.838,,0.000,Frag,1.000
1058,21,128,359,,0.000,object,0.853,,0.000,Frag,0.922
1059,21,150,352,,0.000,object,0.846,,0.000,Frag,0.719
1060,21,180,348,,0.000,object,0.855,,0.000,Frag,0.999
1061,21,227,342,,0.000,object,0.893,,0.000,Frag,1.000
1062,21,255,331,,0.000,object,0.894,,0.000,Frag,1.000
1063,21,276,314,,0.000,object,0.876,,0.000,Frag,0.999
1066,21,301,247,,0.000,object,0.806,,0.000,Frag,1.000
1067,21,285,235,,0.000,object,0.865,,0.000,Frag,1.000
1068,21,266,235,,0.000,object,0.874,,0.000,Frag,1.000
1069,21,241,242,,0.000,object,0.893,,0.000,Frag,1.000
1070,21,205,245,,0.000,object,0.911,,0.000,Frag,1.000
1071,21,179,248,,0.000,object,0.879,,0.000,Frag,0.995
1072,21,163,253,,0.000,object,0.805,,0.000,Bead,0.998
1073,21,141,252,,0.000,object,0.828,,0.000,Bead,0.999
1074,21,127,247,,0.000,object,0.833,,0.000,Bead,0.998
1085,22,107,116,,0.000,object,0.876,,0.000,Bead,0.797
1213,23,138,79,,0.000,object,0.818,,0.000,Frag,0.510
1270,24,222,846,,0.000,object,0.838,,0.000,Frag,0.996
1271,24,190,844,,0.000,object,0.818,,0.000,Bead,0.995
1272,24,150,846,,0.000,object,0.842,,0.000,Bead,0.993
1273,24,125,850,,0.000,object,0.857,,0.000,Bead,0.936
1274,24,108,848,,0.000,object,0.817,,0.000,Bead,0.760
1281,25,65,769,,0.000,object,0.832,,0.000,Frag,0.849
1282,25,67,755,,0.000,object,0.876,,0.000,Bead,0.940
1283,25,80,753,,0.000,object,0.833,,0.000,Bead,0.994
1284,25,92,753,,0.000,object,0.815,,0.000,Bead,0.989
1285,25,106,749,,0.000,object,0.862,,0.000,Bead,0.987
1292,25,252,767,,0.000,object,0.821,,0.000,Frag,0.891
1312,26,116,588,,0.000,object,0.846,,0.000,Bead,0.900
1314,26,129,564,,0.000,object,0.802,,0.000,Bead,1.000
1324,26,264,486,,0.000,object,0.814,,0.000,Bead,0.997
1325,26,254,469,,0.000,object,0.833,,0.000,Bead,0.511
1332,27,112,437,,0.000,object,0.833,,0.000,Bead,0.998
1334,27,95,402,,0.000,object,0.807,,0.000,Bead,0.962
1335,27,99,376,,0.000,object,0.854,,0.000,Bead,0.996
1336,27,109,364,,0.000,object,0.866,,0.000,Bead,0.956
1342,28,263,352,,0.000,object,0.818,,0.000,Bead,0.900
1346,28,264,275,,0.000,object,0.819,,0.000,Bead,0.999
1347,28,252,262,,0.000,object,0.868,,0.000,Bead,0.979
1348,28,233,262,,0.000,object,0.835,,0.000,Bead,0.988
1350,28,192,249,,0.000,object,0.816,,0.000,Bead,0.993
1351,28,161,239,,0.000,object,0.815,,0.000,Bead,0.993
1353,28,117,211,,0.000,object,0.827,,0.000,Bead,0.985
1360,29,86,113,,0.000,object,0.834,,0.000,Bead,0.999
1392,30,277,865,,0.000,object,0.820,,0.000,Frag,0.996
1393,30,251,862,,0.000,object,0.838,,0.000,Bead,0.947
1394,30,206,858,,0.000,object,0.859,,0.000,Bead,0.987
1395,30,182,857,,0.000,object,0.842,,0.000,Bead,1.000
1396,30,125,852,,0.000,object,0.820,,0.000,Bead,0.976
1397,30,112,847,,0.000,object,0.857,,0.000,Bead,0.974
1398,30,90,840,,0.000,object,0.835,,0.000,Bead,0.999
1402,31,88,772,,0.000,object,0.821,,0.000,Bead,0.999
1403,31,99,755,,0.000,object,0.868,,0.000,Bead,1.000
1404,31,118,752,,0.000,object,0.888,,0.000,Bead,0.905
1405,31,138,749,,0.000,object,0.894,,0.000,Frag,0.850
1406,31,157,753,,0.000,object,0.837,,0.000,Bead,0.987
1407,31,183,757,,0.000,object,0.824,,0.000,Bead,0.999
1409,31,242,762,,0.000,object,0.828,,0.000,Bead,0.524
1410,31,259,758,,0.000,object,0.876,,0.000,Bead,0.872
1411,31,273,752,,0.000,object,0.917,,0.000,Bead,0.686
1412,31,286,735,,0.000,object,0.885,,0.000,Bead,1.000
1413,31,293,719,,0.000,object,0.830,,0.000,Bead,0.999
1415,31,290,682,,0.000,object,0.852,,0.000,Bead,0.998
1416,31,279,667,,0.000,object,0.920,,0.000,Bead,0.914
1417,31,255,657,,0.000,object,0.861,,0.000,Frag,0.632
1418,31,240,656,,0.000,object,0.826,,0.000,Bead,0.953
1419,31,214,656,,0.000,object,0.874,,0.000,Frag,0.994
