frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
807,8,147,180,Organic,0.752,,0.000,,0.000,,0.000
809,8,149,174,Organic,0.748,,0.000,,0.000,,0.000
810,8,151,170,Organic,0.795,,0.000,,0.000,,0.000
814,8,164,159,Organic,0.773,,0.000,,0.000,,0.000
815,8,167,158,Organic,0.808,,0.000,,0.000,,0.000
816,8,173,156,Organic,0.723,,0.000,,0.000,,0.000
817,8,174,156,Organic,0.760,,0.000,,0.000,,0.000
818,8,178,155,Organic,0.766,,0.000,,0.000,,0.000
820,8,185,152,Organic,0.877,,0.000,,0.000,,0.000
821,8,190,153,Organic,0.767,,0.000,,0.000,,0.000
822,8,194,151,Organic,0.800,,0.000,,0.000,,0.000
823,8,198,151,Organic,0.798,,0.000,,0.000,,0.000
824,8,200,151,Organic,0.716,,0.000,,0.000,,0.000
825,8,207,151,Organic,0.833,,0.000,,0.000,,0.000
826,8,208,151,Organic,0.845,,0.000,,0.000,,0.000
827,8,210,151,Organic,0.855,,0.000,,0.000,,0.000
828,8,210,151,Organic,0.854,,0.000,,0.000,,0.000
829,8,211,153,Organic,0.840,,0.000,,0.000,,0.000
830,8,214,153,Organic,0.885,,0.000,,0.000,,0.000
831,8,216,154,Organic,0.829,,0.000,,0.000,,0.000
859,8,242,154,Organic,0.804,,0.000,,0.000,,0.000
1051,9,91,878,Bead,0.773,,0.000,,0.000,,0.000
1053,9,73,856,,0.000,Frag,0.791,,0.000,,0.000
1055,9,91,815,Bead,0.753,,0.000,,0.000,,0.000
1056,9,105,809,Bead,0.703,,0.000,,0.000,,0.000
1074,10,236,695,Bead,0.748,,0.000,,0.000,,0.000
1075,10,198,697,Bead,0.806,,0.000,,0.000,,0.000
1076,10,157,697,Bead,0.811,,0.000,,0.000,,0.000
1077,10,111,690,Bead,0.759,,0.000,,0.000,,0.000
1079,10,71,659,Bead,0.712,,0.000,,0.000,,0.000
1081,10,87,616,Bead,0.800,,0.000,,0.000,,0.000
1082,10,93,595,Bead,0.811,,0.000,,0.000,,0.000
1086,11,195,584,Frag,0.783,,0.000,,0.000,,0.000
1090,12,271,514,Bead,0.788,,0.000,,0.000,,0.000
1091,12,246,503,Bead,0.711,,0.000,,0.000,,0.000
1092,12,213,504,Bead,0.775,,0.000,,0.000,,0.000
1093,12,186,509,Bead,0.823,,0.000,,0.000,,0.000
1096,12,108,522,Bead,0.842,,0.000,,0.000,,0.000
1097,12,84,522,Bead,0.828,,0.000,,0.000,,0.000
1107,13,72,426,Bead,0.736,,0.000,,0.000,,0.000
1108,13,85,413,Bead,0.771,,0.000,,0.000,,0.000
1109,13,101,402,Bead,0.773,,0.000,,0.000,,0.000
1110,13,124,400,Bead,0.777,,0.000,,0.000,,0.000
1111,13,153,399,Bead,0.777,,0.000,,0.000,,0.000
1112,13,184,400,Bead,0.764,,0.000,,0.000,,0.000
1113,13,219,402,Bead,0.784,,0.000,,0.000,,0.000
1114,13,175,405,,0.000,Frag,0.732,,0.000,,0.000
1122,14,279,285,Bead,0.784,,0.000,,0.000,,0.000
1123,14,246,289,Bead,0.801,,0.000,,0.000,,0.000
1124,14,215,294,Bead,0.839,,0.000,,0.000,,0.000
1125,14,181,299,Bead,0.839,,0.000,,0.000,,0.000
1126,14,152,305,Bead,0.848,,0.000,,0.000,,0.000
1127,14,132,308,Bead,0.842,,0.000,,0.000,,0.000
1128,14,116,309,Bead,0.886,,0.000,,0.000,,0.000
1129,14,101,312,Bead,0.823,,0.000,,0.000,,0.000
1130,14,86,313,Bead,0.763,,0.000,,0.000,,0.000
1132,14,68,317,Bead,0.743,,0.000,,0.000,,0.000
1133,14,71,322,Bead,0.788,,0.000,,0.000,,0.000
1134,14,72,324,Bead,0.811,,0.000,,0.000,,0.000
1135,14,76,324,Bead,0.828,,0.000,,0.000,,0.000
1136,14,80,323,Bead,0.862,,0.000,,0.000,,0.000
1137,14,82,320,Bead,0.839,,0.000,,0.000,,0.000
1138,14,83,314,Bead,0.771,,0.000,,0.000,,0.000
1139,14,88,308,Bead,0.774,,0.000,,0.000,,0.000
1140,14,94,302,Bead,0.733,,0.000,,0.000,,0.000
1141,14,91,289,Bead,0.702,,0.000,,0.000,,0.000
1150,14,60,279,Bead,0.739,,0.000,,0.000,,0.000
1227,15,121,896,,0.000,Frag,0.796,,0.000,,0.000
1253,16,79,631,Bead,0.717,,0.000,,0.000,,0.000
1254,16,89,618,Bead,0.741,,0.000,,0.000,,0.000
1255,16,107,618,,0.000,Frag,0.734,,0.000,,0.000
1257,16,147,606,,0.000,Frag,0.791,,0.000,,0.000
1277,17,67,498,Bead,0.707,,0.000,,0.000,,0.000
1280,17,82,453,Bead,0.816,,0.000,,0.000,,0.000
1281,17,95,433,Bead,0.716,,0.000,,0.000,,0.000
1282,17,119,421,Bead,0.746,,0.000,,0.000,,0.000
1283,17,144,412,Bead,0.809,,0.000,,0.000,,0.000
1284,17,170,408,Bead,0.787,,0.000,,0.000,,0.000
1286,17,170,422,Bead,0.723,Frag,0.756,,0.000,,0.000
1287,17,207,411,,0.000,Frag,0.712,,0.000,,0.000
1288,17,279,397,Bead,0.792,,0.000,,0.000,,0.000
1297,18,269,274,,0.000,Frag,0.737,,0.000,,0.000
1370,19,203,160,Bead,0.725,,0.000,,0.000,,0.000
1440,20,86,852,,0.000,Frag,0.801,,0.000,,0.000
1489,21,79,471,,0.000,Frag,0.720,,0.000,,0.000
1514,22,82,225,,0.000,Frag,0.781,,0.000,,0.000
1662,23,284,913,Frag,0.756,,0.000,,0.000,,0.000
1669,24,96,862,,0.000,Frag,0.775,,0.000,,0.000
1672,24,99,792,Frag,0.783,,0.000,,0.000,,0.000
