frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
1771,40,278,150,Bead,0.701,,0.000,,0.000,,0.000
1772,41,324,896,Bead,0.764,,0.000,,0.000,,0.000
1773,41,288,896,Bead,0.786,,0.000,,0.000,,0.000
1774,41,259,893,Bead,0.734,,0.000,,0.000,,0.000
1776,41,247,895,,0.000,Frag,0.736,,0.000,,0.000
1778,41,181,826,Bead,0.739,,0.000,,0.000,,0.000
1781,42,309,777,Frag,0.782,,0.000,,0.000,,0.000
1783,42,335,703,Bead,0.749,,0.000,,0.000,,0.000
1784,42,329,712,Bead,0.670,Frag,0.713,,0.000,,0.000
1785,42,293,692,Bead,0.768,,0.000,,0.000,,0.000
1786,42,261,692,Bead,0.744,,0.000,,0.000,,0.000
1787,42,227,699,Bead,0.662,,0.000,,0.000,,0.000
1788,42,204,705,Bead,0.831,,0.000,,0.000,,0.000
1789,42,182,707,Bead,0.841,,0.000,,0.000,,0.000
1790,42,163,702,Bead,0.811,,0.000,,0.000,,0.000
1791,42,144,694,Bead,0.707,,0.000,,0.000,,0.000
1792,42,133,683,Bead,0.762,,0.000,,0.000,,0.000
1793,42,126,666,Bead,0.803,,0.000,,0.000,,0.000
1795,42,115,639,Bead,0.748,,0.000,,0.000,,0.000
1802,43,181,589,Bead,0.712,,0.000,,0.000,,0.000
1803,43,215,589,Bead,0.693,,0.000,,0.000,,0.000
1804,43,248,587,Bead,0.799,,0.000,,0.000,,0.000
1805,43,278,589,Bead,0.736,,0.000,,0.000,,0.000
1806,43,309,579,Bead,0.757,,0.000,,0.000,,0.000
1807,43,326,559,Bead,0.731,,0.000,,0.000,,0.000
1808,43,332,532,Bead,0.793,,0.000,,0.000,,0.000
1809,43,331,509,Bead,0.763,,0.000,,0.000,,0.000
1810,43,314,496,Bead,0.775,,0.000,,0.000,,0.000
1811,43,288,499,Bead,0.822,,0.000,,0.000,,0.000
1812,43,258,506,Bead,0.842,,0.000,,0.000,,0.000
1813,43,236,515,Bead,0.751,,0.000,,0.000,,0.000
1814,43,216,515,Frag,0.773,,0.000,,0.000,,0.000
1815,43,201,514,Bead,0.805,,0.000,,0.000,,0.000
1816,43,189,508,Bead,0.769,,0.000,,0.000,,0.000
1824,44,185,388,Frag,0.682,,0.000,,0.000,,0.000
1825,44,215,389,Frag,0.795,,0.000,,0.000,,0.000
1833,45,315,292,Frag,0.745,,0.000,,0.000,,0.000
1834,45,292,282,Frag,0.817,,0.000,,0.000,,0.000
1835,45,266,277,Frag,0.669,,0.000,,0.000,,0.000
1836,45,236,274,Frag,0.740,,0.000,,0.000,,0.000
1837,45,205,274,Frag,0.723,,0.000,,0.000,,0.000
1838,45,176,275,Frag,0.735,,0.000,,0.000,,0.000
1840,45,131,264,Bead,0.675,,0.000,,0.000,,0.000
1841,45,116,255,Bead,0.709,,0.000,,0.000,,0.000
1842,45,106,245,Bead,0.740,,0.000,,0.000,,0.000
1843,45,101,235,Bead,0.765,,0.000,,0.000,,0.000
1844,45,98,225,Bead,0.775,,0.000,,0.000,,0.000
1845,45,95,210,Bead,0.652,,0.000,,0.000,,0.000
1846,45,93,197,Bead,0.746,,0.000,,0.000,,0.000
1857,46,163,108,Frag,0.794,,0.000,,0.000,,0.000
1858,46,175,102,Frag,0.656,,0.000,,0.000,,0.000
1861,46,221,86,Bead,0.652,,0.000,,0.000,,0.000
1862,46,236,93,Bead,0.669,,0.000,,0.000,,0.000
1863,46,254,103,Bead,0.756,,0.000,,0.000,,0.000
2057,47,307,905,,0.000,Frag,0.696,,0.000,,0.000
2060,48,134,895,Bead,0.697,,0.000,,0.000,,0.000
2145,49,286,911,Frag,0.680,,0.000,,0.000,,0.000
2145,50,150,911,,0.000,Frag,0.661,,0.000,,0.000
2151,50,174,814,Frag,0.653,,0.000,,0.000,,0.000
2152,50,172,808,Frag,0.816,,0.000,,0.000,,0.000
2155,50,194,796,,0.000,Frag,0.735,,0.000,,0.000
2156,50,271,799,,0.000,Frag,0.806,,0.000,,0.000
2157,50,335,787,,0.000,Frag,0.862,,0.000,,0.000
2162,51,331,697,Frag,0.713,,0.000,,0.000,,0.000
2163,51,324,685,Frag,0.758,,0.000,,0.000,,0.000
2167,51,275,689,Frag,0.688,,0.000,,0.000,,0.000
2168,51,255,692,Frag,0.752,,0.000,,0.000,,0.000
2175,51,137,626,Frag,0.812,,0.000,,0.000,,0.000
2179,52,183,604,Frag,0.724,,0.000,,0.000,,0.000
2180,52,216,602,Frag,0.750,,0.000,,0.000,,0.000
2181,52,244,599,Frag,0.763,,0.000,,0.000,,0.000
2188,53,269,504,Frag,0.654,,0.000,,0.000,,0.000
2189,53,238,502,Frag,0.684,,0.000,,0.000,,0.000
2190,53,212,507,Frag,0.742,,0.000,,0.000,,0.000
2190,53,333,509,Bead,0.659,,0.000,,0.000,,0.000
2191,53,330,499,Bead,0.699,,0.000,,0.000,,0.000
2193,54,157,500,Frag,0.674,,0.000,,0.000,,0.000
2228,55,168,110,Frag,0.683,,0.000,,0.000,,0.000
2231,55,234,92,Frag,0.700,,0.000,,0.000,,0.000
2232,55,249,97,Frag,0.744,,0.000,,0.000,,0.000
2235,56,122,134,Frag,0.667,,0.000,,0.000,,0.000
2237,56,155,128,Frag,0.662,,0.000,,0.000,,0.000
2345,57,282,138,Frag,0.666,,0.000,,0.000,,0.000
2477,58,318,904,Frag,0.737,Frag,0.847,,0.000,,0.000
2478,58,242,899,Frag,0.849,,0.000,,0.000,,0.000
2479,58,244,904,Frag,0.702,Frag,0.724,,0.000,,0.000
2553,59,130,897,Bead,0.665,,0.000,,0.000,,0.000
2567,59,128,885,Bead,0.655,Frag,0.767,,0.000,,0.000
2577,59,140,892,,0.000,Frag,0.686,,0.000,,0.000
2700,60,134,900,Frag,0.664,,0.000,,0.000,,0.000
2855,61,327,901,Bead,0.749,,0.000,,0.000,,0.000
2856,61,277,902,Frag,0.815,,0.000,,0.000,,0.000
2857,61,272,907,Frag,0.731,Frag,0.780,,0.000,,0.000
2858,61,198,907,Frag,0.755,,0.000,,0.000,,0.000
2859,61,174,906,Frag,0.704,,0.000,,0.000,,0.000
2860,61,166,904,Frag,0.779,,0.000,,0.000,,0.000
2861,61,159,904,Frag,0.800,,0.000,,0.000,,0.000
2862,61,157,900,Frag,0.859,,0.000,,0.000,,0.000
2863,61,157,892,Frag,0.751,,0.000,,0.000,,0.000
2867,61,141,843,Bead,0.790,,0.000,,0.000,,0.000
2870,61,174,806,Frag,0.711,,0.000,,0.000,,0.000
2872,61,208,811,Frag,0.823,,0.000,,0.000,,0.000
2873,61,221,814,Frag,0.840,,0.000,,0.000,,0.000
2874,61,230,815,Frag,0.861,,0.000,,0.000,,0.000
